theta(rad);ID(A);IQ(A);F(tn)
-3.14110813770657;1.07636726049582;-5.0230472156472;0.395878949650829
-3.14110825965871;1.43515634732777;-5.20244175906317;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110825965871;0;-4.48486358539928;0.395878949650829
-3.14110813770657;1.2557618039118;-3.7672854117354;0.395878949650829
-3.14110825965871;0.179394543415973;-4.12607449856733;0.395878949650829
-3.14110813770657;0;-5.0230472156472;0.395878949650829
-3.14110825965871;0.717578173663891;-3.7672854117354;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-4.48486358539928;0.395878949650829
-3.14110825965871;0.717578173663891;-4.48486358539928;0.395878949650829
-3.14110813770657;0.179394543415973;-3.94667995515136;0.395878949650829
-3.14110813770657;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110813770657;0.89697271707985;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-3.40849632490345;0.395878949650829
-3.14110813770657;0.89697271707985;-4.12607449856733;0.395878949650829
-3.14110813770657;0.179394543415973;-5.20244175906317;0.395878949650829
-3.14110813770657;0.717578173663891;-4.48486358539928;0.395878949650829
-3.14110825965871;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;1.2557618039118;-3.7672854117354;0.395878949650829
-3.14110825965871;0.179394543415973;-3.94667995515136;0.395878949650829
-3.14110825965871;1.07636726049582;-5.0230472156472;0.395878949650829
-3.14110825965871;0.89697271707985;-3.94667995515136;0.395878949650829
-3.14110825965871;1.43515634732777;-4.3054690419833;0.395878949650829
-3.14110825965871;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110825965871;1.07636726049582;-5.0230472156472;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110813770657;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110813770657;1.2557618039118;-3.94667995515136;0.395878949650829
-3.14110813770657;0;-3.94667995515136;0.395878949650829
-3.14110813770657;0.179394543415973;-4.12607449856733;0.395878949650829
-3.14110813770657;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-3.40849632490345;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110813770657;0.358789086831946;-5.20244175906317;0.395878949650829
-3.14110813770657;0.717578173663891;-3.7672854117354;0.395878949650829
-3.14110813770657;0.179394543415973;-4.3054690419833;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.717578173663891;-5.0230472156472;0.395878949650829
-3.14110813770657;0.538183630247918;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;1.43515634732777;-4.3054690419833;0.395878949650829
-3.14110813770657;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110813770657;0.179394543415973;-4.3054690419833;0.395878949650829
-3.14110813770657;0.717578173663891;-3.7672854117354;0.395878949650829
-3.14110813770657;0.717578173663891;-3.94667995515136;0.395878949650829
-3.14110813770657;0.538183630247918;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-4.48486358539928;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110813770657;0.538183630247918;-5.74062538931107;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.358789086831946;-4.48486358539928;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.89697271707985;-4.12607449856733;0.395878949650829
-3.14110813770657;1.2557618039118;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-4.48486358539928;0.395878949650829
-3.14110813770657;0.717578173663891;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-4.12607449856733;0.395878949650829
-3.14110813770657;1.2557618039118;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110813770657;1.2557618039118;-5.5612308458951;0.395878949650829
-3.14110813770657;1.43515634732777;-4.12607449856733;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;1.2557618039118;-3.94667995515136;0.395878949650829
-3.14110813770657;0.89697271707985;-4.3054690419833;0.395878949650829
-3.14110813770657;0.538183630247918;-3.7672854117354;0.395878949650829
-3.14110813770657;0.179394543415973;-4.84365267223122;0.395878949650829
-3.14110813770657;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110813770657;1.2557618039118;-3.94667995515136;0.395878949650829
-3.14110813770657;1.2557618039118;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-5.20244175906317;0.395878949650829
-3.14110825965871;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;0.89697271707985;-4.12607449856733;0.395878949650829
-3.14110813770657;1.2557618039118;-3.04970723807151;0.395878949650829
-3.14110813770657;0.538183630247918;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;1.07636726049582;-5.20244175906317;0.395878949650829
-3.14110813770657;1.07636726049582;-5.0230472156472;0.395878949650829
-3.14110813770657;0.89697271707985;-4.3054690419833;0.395878949650829
-3.14110813770657;0.89697271707985;-4.3054690419833;0.395878949650829
-3.14110813770657;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.538183630247918;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-3.7672854117354;0.395878949650829
-3.14110813770657;0.717578173663891;-3.7672854117354;0.395878949650829
-3.14110813770657;0.179394543415973;-5.20244175906317;0.395878949650829
-3.14110813770657;0.179394543415973;-4.12607449856733;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.179394543415973;-3.94667995515136;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110813770657;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110813770657;0.538183630247918;-3.7672854117354;0.395878949650829
-3.14110813770657;0.89697271707985;-4.12607449856733;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110813770657;0.179394543415973;-4.48486358539928;0.395878949650829
-3.14110813770657;0.358789086831946;-4.48486358539928;0.395878949650829
-3.14110813770657;0.538183630247918;-5.38183630247913;0.395878949650829
-3.14110813770657;0.89697271707985;-3.94667995515136;0.395878949650829
-3.14110813770657;0;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-4.48486358539928;0.395878949650829
-3.14110813770657;0.89697271707985;-3.94667995515136;0.395878949650829
-3.14110813770657;0.89697271707985;-4.12607449856733;0.395878949650829
-3.14110813770657;0;-4.48486358539928;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.717578173663891;-3.94667995515136;0.395878949650829
-3.14110813770657;0.179394543415973;-4.12607449856733;0.395878949650829
-3.14110813770657;0.717578173663891;-4.12607449856733;0.395878949650829
-3.14110813770657;0.179394543415973;-4.12607449856733;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;1.2557618039118;-3.04970723807151;0.395878949650829
-3.14110813770657;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110813770657;0.179394543415973;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110825965871;0.89697271707985;-4.66425812881525;0.395878949650829
-3.14110825965871;0.538183630247918;-3.58789086831943;0.395878949650829
-3.14110825965871;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.89697271707985;-5.38183630247913;0.395878949650829
-3.14110825965871;0.89697271707985;-4.12607449856733;0.395878949650829
-3.14110825965871;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110825965871;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110825965871;0.89697271707985;-4.12607449856733;0.395878949650829
-3.14110825965871;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110825965871;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110825965871;0.358789086831946;-4.48486358539928;0.395878949650829
-3.14110825965871;0.538183630247918;-3.7672854117354;0.395878949650829
-3.14110825965871;1.07636726049582;-3.7672854117354;0.395878949650829
-3.14110825965871;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110825965871;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110825965871;0.89697271707985;-4.12607449856733;0.395878949650829
-3.14110825965871;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110825965871;0;-3.94667995515136;0.395878949650829
-3.14110825965871;0.717578173663891;-3.94667995515136;0.395878949650829
-3.14110825965871;0.717578173663891;-4.48486358539928;0.395878949650829
-3.14110825965871;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110825965871;0.717578173663891;-5.0230472156472;0.395878949650829
-3.14110825965871;0.717578173663891;-3.94667995515136;0.395878949650829
-3.14110825965871;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110825965871;0.179394543415973;-3.58789086831943;0.395878949650829
-3.14110825965871;0.179394543415973;-4.12607449856733;0.395878949650829
-3.14110825965871;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110825965871;0.89697271707985;-3.94667995515136;0.395878949650829
-3.14110825965871;0.179394543415973;-4.48486358539928;0.395878949650829
-3.14110825965871;0.717578173663891;-3.94667995515136;0.395878949650829
-3.14110825965871;0.179394543415973;-4.48486358539928;0.395878949650829
-3.14110825965871;0.538183630247918;-3.94667995515136;0.395878949650829
-3.14110825965871;0.358789086831946;-4.48486358539928;0.395878949650829
-3.14110825965871;0.179394543415973;-5.20244175906317;0.395878949650829
-3.14110825965871;0.717578173663891;-5.0230472156472;0.395878949650829
-3.14110825965871;0.179394543415973;-4.84365267223122;0.395878949650829
-3.14110825965871;0.538183630247918;-3.94667995515136;0.395878949650829
-3.14110825965871;-0.179394543415973;-3.40849632490345;0.395878949650829
-3.14110825965871;1.2557618039118;-3.94667995515136;0.395878949650829
-3.14110825965871;0.89697271707985;-3.94667995515136;0.395878949650829
-3.14110825965871;0.358789086831946;-4.48486358539928;0.395878949650829
-3.14110825965871;0.358789086831946;-4.48486358539928;0.395878949650829
-3.14110825965871;1.2557618039118;-3.04970723807151;0.395878949650829
-3.14110825965871;0.179394543415973;-4.12607449856733;0.395878949650829
-3.14110825965871;0.89697271707985;-4.12607449856733;0.395878949650829
-3.14110825965871;0.179394543415973;-3.94667995515136;0.395878949650829
-3.14110825965871;0;-5.0230472156472;0.395878949650829
-3.14110825965871;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110825965871;0.717578173663891;-3.7672854117354;0.395878949650829
-3.14110825965871;0.179394543415973;-4.48486358539928;0.395878949650829
-3.14110825965871;0.717578173663891;-4.48486358539928;0.395878949650829
-3.14110825965871;0.179394543415973;-4.48486358539928;0.395878949650829
-3.14110825965871;0.717578173663891;-3.7672854117354;0.395878949650829
-3.14110825965871;0.179394543415973;-4.84365267223122;0.395878949650829
-3.14110825965871;0.179394543415973;-4.3054690419833;0.395878949650829
-3.14110825965871;0.538183630247918;-3.7672854117354;0.395878949650829
-3.14110825965871;0.89697271707985;-5.0230472156472;0.395878949650829
-3.14110825965871;0.358789086831946;-4.48486358539928;0.395878949650829
-3.14110825965871;0.179394543415973;-4.48486358539928;0.395878949650829
-3.14110825965871;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110825965871;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110825965871;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110825965871;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110825965871;0.358789086831946;-3.22910178148748;0.395878949650829
-3.14110813770657;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110825965871;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110825965871;1.07636726049582;-3.40849632490345;0.395878949650829
-3.14110813770657;0.538183630247918;-3.7672854117354;0.395878949650829
-3.14110813770657;0;-3.40849632490345;0.395878949650829
-3.14110813770657;1.07636726049582;-3.40849632490345;0.395878949650829
-3.14110813770657;0.717578173663891;-3.94667995515136;0.395878949650829
-3.14110813770657;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110813770657;1.2557618039118;-4.66425812881525;0.395878949650829
-3.14110813770657;1.2557618039118;-4.66425812881525;0.395878949650829
-3.14110813770657;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;0.179394543415973;-4.12607449856733;0.395878949650829
-3.14110813770657;0.717578173663891;-3.94667995515136;0.395878949650829
-3.14110813770657;0.89697271707985;-3.04970723807151;0.395878949650829
-3.14110813770657;0.717578173663891;-4.12607449856733;0.395878949650829
-3.14110813770657;0.89697271707985;-4.66425812881525;0.395878949650829
-3.14110813770657;1.2557618039118;-3.94667995515136;0.395878949650829
-3.14110813770657;0.538183630247918;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;0.89697271707985;-4.84365267223122;0.395878949650829
-3.14110813770657;1.2557618039118;-3.94667995515136;0.395878949650829
-3.14110813770657;0.358789086831946;-5.20244175906317;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-4.48486358539928;0.395878949650829
-3.14110813770657;0.89697271707985;-4.84365267223122;0.395878949650829
-3.14110813770657;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110813770657;1.07636726049582;-5.0230472156472;0.395878949650829
-3.14110813770657;0.717578173663891;-5.0230472156472;0.395878949650829
-3.14110813770657;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;1.07636726049582;-3.7672854117354;0.395878949650829
-3.14110813770657;0.89697271707985;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-5.20244175906317;0.395878949650829
-3.14110813770657;0.538183630247918;-3.94667995515136;0.395878949650829
-3.14110813770657;0.358789086831946;-3.40849632490345;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;1.2557618039118;-3.7672854117354;0.395878949650829
-3.14110813770657;0.538183630247918;-3.94667995515136;0.395878949650829
-3.14110813770657;0.717578173663891;-3.7672854117354;0.395878949650829
-3.14110813770657;1.2557618039118;-3.22910178148748;0.395878949650829
-3.14110813770657;0.89697271707985;-4.12607449856733;0.395878949650829
-3.14110813770657;1.2557618039118;-4.3054690419833;0.395878949650829
-3.14110813770657;1.2557618039118;-3.94667995515136;0.395878949650829
-3.14110813770657;1.2557618039118;-4.66425812881525;0.395878949650829
-3.14110813770657;0.179394543415973;-4.48486358539928;0.395878949650829
-3.14110813770657;0.717578173663891;-5.20244175906317;0.395878949650829
-3.14110813770657;0.717578173663891;-4.48486358539928;0.395878949650829
-3.14110825965871;1.2557618039118;-4.48486358539928;0.395878949650829
-3.14110813770657;0.717578173663891;-5.0230472156472;0.395878949650829
-3.14110813770657;0.717578173663891;-5.0230472156472;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;0.717578173663891;-5.0230472156472;0.395878949650829
-3.14110825965871;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110825965871;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110825965871;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.717578173663891;-5.0230472156472;0.395878949650829
-3.14110825965871;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110813770657;0.179394543415973;-4.12607449856733;0.395878949650829
-3.14110813770657;0.538183630247918;-3.58789086831943;0.395878949650829
-3.14110813770657;0.89697271707985;-4.84365267223122;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.179394543415973;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.538183630247918;-3.94667995515136;0.395878949650829
-3.14110813770657;0.179394543415973;-4.84365267223122;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.179394543415973;-4.48486358539928;0.395878949650829
-3.14110813770657;0.717578173663891;-4.48486358539928;0.395878949650829
-3.14110813770657;0.717578173663891;-4.48486358539928;0.395878949650829
-3.14110813770657;0.179394543415973;-4.12607449856733;0.395878949650829
-3.14110813770657;0.538183630247918;-3.58789086831943;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;0.538183630247918;-3.58789086831943;0.395878949650829
-3.14110813770657;0.179394543415973;-3.94667995515136;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.717578173663891;-4.66425812881525;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110813770657;0.717578173663891;-3.94667995515136;0.395878949650829
-3.14110813770657;0.179394543415973;-4.84365267223122;0.395878949650829
-3.14110813770657;0.538183630247918;-4.3054690419833;0.395878949650829
-3.14110813770657;0.179394543415973;-4.12607449856733;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.717578173663891;-3.94667995515136;0.395878949650829
-3.14110813770657;1.2557618039118;-4.3054690419833;0.395878949650829
-3.14110813770657;0.179394543415973;-5.20244175906317;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.717578173663891;-3.7672854117354;0.395878949650829
-3.14110813770657;0;-4.66425812881525;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110813770657;0.358789086831946;-5.0230472156472;0.395878949650829
-3.14110813770657;0.717578173663891;-3.7672854117354;0.395878949650829
-3.14110813770657;0.538183630247918;-3.94667995515136;0.395878949650829
-3.14110813770657;0.538183630247918;-4.48486358539928;0.395878949650829
-3.14110813770657;0.538183630247918;-5.38183630247913;0.395878949650829
-3.14110813770657;0.179394543415973;-4.48486358539928;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;0.358789086831946;-4.66425812881525;0.395878949650829
-3.14110813770657;0.717578173663891;-4.3054690419833;0.395878949650829
-3.14110813770657;1.07636726049582;-5.0230472156472;0.395878949650829
